室外温度,湿球温度,总负荷,month,weekday,day,hour,minute,is_holiday
36.26,29.02,260.87,8,5,5,13,0,0
35.87,28.87,244.56,8,5,5,13,10,0
35.75,28.97,260.82,8,5,5,13,20,0
35.87,28.99,269.44,8,5,5,13,30,0
35.46,28.67,261.4,8,5,5,13,40,0
35.42,28.56,247.58,8,5,5,13,50,0
35.64,28.74,266.33,8,5,5,14,0,0
35.64,28.73,270.96,8,5,5,14,10,0
35.59,28.69,258.08,8,5,5,14,20,0
35.39,28.62,247.9,8,5,5,14,30,0
35.32,28.68,362.9,8,5,5,14,40,0
35.12,28.74,656.9,8,5,5,14,50,0
35.43,28.92,802.89,8,5,5,15,0,0
35.65,29.1,794.46,8,5,5,15,10,0
35.56,28.92,764.76,8,5,5,15,20,0
35.55,28.99,798.74,8,5,5,15,30,0
35.72,29.22,776.22,8,5,5,15,40,0
35.87,29.16,579.81,8,5,5,15,50,0
35.65,29.15,238.29,8,5,5,16,0,0
35.25,28.86,255.24,8,5,5,16,10,0
35.09,28.76,283.63,8,5,5,16,20,0
35.25,28.78,280.84,8,5,5,16,30,0
35.14,28.92,271.55,8,5,5,16,40,0
35.11,28.78,270.0,8,5,5,16,50,0
35.35,28.8,260.27,8,5,5,17,0,0
35.42,28.87,270.59,8,5,5,17,10,0
35.14,28.78,272.62,8,5,5,17,20,0
35.34,29.06,258.35,8,5,5,17,30,0
35.33,28.95,304.09,8,5,5,17,40,0
35.16,28.74,715.17,8,5,5,17,50,0
35.36,28.85,765.6,8,5,5,18,0,0
35.16,28.77,765.6,8,5,5,18,10,0
35.27,28.84,621.97,8,5,5,18,20,0
35.09,28.76,74.67,8,5,5,18,30,0
34.99,28.88,0.0,8,5,5,18,40,0
34.99,29.39,0.0,8,5,5,18,50,0
34.63,29.32,0.0,8,5,5,19,0,0
34.21,29.1,0.0,8,5,5,19,10,0
33.92,29.02,0.0,8,5,5,19,20,0
33.9,29.02,0.0,8,5,5,19,30,0
33.68,28.99,0.0,8,5,5,19,40,0
33.4,28.83,0.0,8,5,5,19,50,0
33.17,28.62,0.0,8,5,5,20,0,0
33.2,28.75,0.0,8,5,5,20,10,0
33.1,28.69,0.0,8,5,5,20,20,0
32.92,28.45,0.0,8,5,5,20,30,0
32.46,28.3,0.0,8,5,5,20,40,0
32.48,28.32,0.0,8,5,5,20,50,0
32.37,28.32,0.0,8,5,5,21,0,0
30.11,27.54,0.0,8,6,6,6,30,0
30.21,27.7,304.62,8,6,6,6,40,0
30.36,27.8,1924.39,8,6,6,6,50,0
30.35,27.78,1867.1,8,6,6,7,0,0
30.29,27.74,2254.85,8,6,6,7,10,0
30.35,27.71,2322.36,8,6,6,7,20,0
30.48,27.76,2286.96,8,6,6,7,30,0
30.56,27.77,2313.48,8,6,6,7,40,0
30.47,27.74,1973.16,8,6,6,7,50,0
31.28,28.14,1609.33,8,6,6,8,0,0
31.49,28.14,1457.85,8,6,6,8,10,0
31.87,28.23,1127.72,8,6,6,8,20,0
32.22,28.27,901.57,8,6,6,8,30,0
32.75,28.49,893.62,8,6,6,8,40,0
33.12,28.58,884.8,8,6,6,8,50,0
33.04,28.1,884.38,8,6,6,9,0,0
33.49,28.53,889.44,8,6,6,9,10,0
33.81,28.54,871.78,8,6,6,9,20,0
33.38,27.94,860.83,8,6,6,9,30,0
33.79,28.22,852.81,8,6,6,9,40,0
34.02,28.38,840.36,8,6,6,9,50,0
34.76,28.69,849.41,8,6,6,10,0,0
35.3,28.73,818.78,8,6,6,10,10,0
34.91,28.67,829.76,8,6,6,10,20,0
35.43,28.79,837.34,8,6,6,10,30,0
35.69,28.81,900.4,8,6,6,10,40,0
36.22,29.02,1026.41,8,6,6,10,50,0
35.97,28.56,933.49,8,6,6,11,0,0
36.29,28.73,988.01,8,6,6,11,10,0
36.13,28.89,875.8,8,6,6,11,20,0
36.46,28.91,965.01,8,6,6,11,30,0
36.79,29.17,836.67,8,6,6,11,40,0
36.34,29.08,692.34,8,6,6,11,50,0
36.41,28.79,715.85,8,6,6,12,0,0
36.17,28.7,733.6,8,6,6,12,10,0
36.63,29.11,599.23,8,6,6,12,20,0
36.6,28.99,232.59,8,6,6,12,30,0
36.27,28.91,157.1,8,6,6,12,40,0
36.01,28.89,169.32,8,6,6,12,50,0
36.39,29.02,185.89,8,6,6,13,0,0
36.48,29.06,155.62,8,6,6,13,10,0
36.08,28.9,166.27,8,6,6,13,20,0
35.74,28.83,162.37,8,6,6,13,30,0
35.26,28.52,254.59,8,6,6,13,40,0
35.25,28.51,742.42,8,6,6,13,50,0
35.1,28.52,827.95,8,6,6,14,0,0
34.88,28.48,844.25,8,6,6,14,10,0
34.85,28.24,815.49,8,6,6,14,20,0
35.02,28.07,836.0,8,6,6,14,30,0
34.78,28.03,814.2,8,6,6,14,40,0
35.03,28.16,715.0,8,6,6,14,50,0
34.65,28.24,577.58,8,6,6,15,0,0
34.75,28.33,150.58,8,6,6,15,10,0
34.35,28.16,184.24,8,6,6,15,20,0
34.53,28.21,183.12,8,6,6,15,30,0
34.2,28.06,190.82,8,6,6,15,40,0
34.29,28.3,163.97,8,6,6,15,50,0
34.2,28.23,167.55,8,6,6,16,0,0
34.32,28.37,195.12,8,6,6,16,10,0
34.24,28.35,627.64,8,6,6,16,20,0
34.3,28.54,864.89,8,6,6,16,30,0
34.03,28.3,871.46,8,6,6,16,40,0
34.33,28.48,853.79,8,6,6,16,50,0
34.42,28.31,849.35,8,6,6,17,0,0
34.31,28.36,867.04,8,6,6,17,10,0
34.25,28.51,853.0,8,6,6,17,20,0
34.69,28.78,657.1,8,6,6,17,30,0
34.35,28.65,176.13,8,6,6,17,40,0
34.09,28.53,174.22,8,6,6,17,50,0
34.0,28.6,174.91,8,6,6,18,0,0
33.83,28.56,181.76,8,6,6,18,10,0
33.49,28.31,151.97,8,6,6,18,20,0
33.57,28.42,166.58,8,6,6,18,30,0
33.19,28.2,175.8,8,6,6,18,40,0
32.99,28.09,177.53,8,6,6,18,50,0
33.24,28.25,628.48,8,6,6,19,0,0
33.1,28.26,902.1,8,6,6,19,10,0
32.92,28.17,876.96,8,6,6,19,20,0
32.84,28.2,852.67,8,6,6,19,30,0
32.69,28.09,861.9,8,6,6,19,40,0
32.52,28.0,770.67,8,6,6,19,50,0
32.5,27.92,331.31,8,6,6,20,0,0
32.62,27.93,167.01,8,6,6,20,10,0
32.73,27.93,177.68,8,6,6,20,20,0
32.38,27.8,217.28,8,6,6,20,30,0
32.37,27.85,171.45,8,6,6,20,40,0
32.38,27.78,185.4,8,6,6,20,50,0
32.3,27.64,178.61,8,6,6,21,0,0
30.36,27.17,1292.37,8,0,7,6,30,0
30.51,27.16,1274.44,8,0,7,6,40,0
30.57,27.02,1265.69,8,0,7,6,50,0
30.85,27.14,1716.58,8,0,7,7,0,0
30.53,26.83,1919.46,8,0,7,7,10,0
30.54,26.84,2144.09,8,0,7,7,20,0
30.34,26.73,2091.54,8,0,7,7,30,0
30.35,26.76,1786.54,8,0,7,7,40,0
30.49,26.91,1319.58,8,0,7,7,50,0
30.79,27.09,957.74,8,0,7,8,0,0
30.99,27.12,865.48,8,0,7,8,10,0
31.04,27.09,868.74,8,0,7,8,20,0
31.17,27.14,856.78,8,0,7,8,30,0
31.36,27.3,840.14,8,0,7,8,40,0
31.81,27.46,833.7,8,0,7,8,50,0
32.26,27.7,822.53,8,0,7,9,0,0
32.29,27.59,826.3,8,0,7,9,10,0
32.73,27.92,845.5,8,0,7,9,20,0
33.03,27.97,915.86,8,0,7,9,30,0
32.59,27.71,973.04,8,0,7,9,40,0
32.67,27.77,981.33,8,0,7,9,50,0
32.97,27.91,1084.94,8,0,7,10,0,0
32.89,27.67,1024.86,8,0,7,10,10,0
32.89,27.76,1117.06,8,0,7,10,20,0
33.43,28.05,990.72,8,0,7,10,30,0
33.32,27.89,977.62,8,0,7,10,40,0
33.99,28.17,915.48,8,0,7,10,50,0
34.57,28.4,1106.22,8,0,7,11,0,0
34.22,28.14,1010.38,8,0,7,11,10,0
34.22,28.1,951.84,8,0,7,11,20,0
34.25,28.24,885.51,8,0,7,11,30,0
34.1,28.09,960.1,8,0,7,11,40,0
34.06,28.11,1049.77,8,0,7,11,50,0
34.08,28.09,994.15,8,0,7,12,0,0
33.77,27.99,1027.01,8,0,7,12,10,0
34.24,28.33,941.12,8,0,7,12,20,0
34.55,28.42,872.05,8,0,7,12,30,0
34.85,28.5,935.35,8,0,7,12,40,0
34.53,28.29,1056.99,8,0,7,12,50,0
34.27,28.33,988.81,8,0,7,13,0,0
34.38,28.42,1041.13,8,0,7,13,10,0
34.26,28.5,1025.74,8,0,7,13,20,0
33.98,28.42,1064.72,8,0,7,13,30,0
34.0,28.39,1077.25,8,0,7,13,40,0
34.0,28.32,1127.96,8,0,7,13,50,0
34.33,27.99,1523.9,8,0,7,14,0,0
34.1,28.0,1657.02,8,0,7,14,10,0
34.41,28.25,1780.06,8,0,7,14,20,0
34.56,28.27,1708.44,8,0,7,14,30,0
34.69,28.26,1160.32,8,0,7,14,40,0
34.45,28.1,833.24,8,0,7,14,50,0
34.5,28.26,831.2,8,0,7,15,0,0
34.82,28.41,815.85,8,0,7,15,10,0
34.49,28.28,803.48,8,0,7,15,20,0
34.57,28.37,793.21,8,0,7,15,30,0
34.52,28.21,809.21,8,0,7,15,40,0
34.8,28.73,810.12,8,0,7,15,50,0
34.77,28.98,790.26,8,0,7,16,0,0
34.53,29.15,881.15,8,0,7,16,10,0
34.38,29.16,1033.44,8,0,7,16,20,0
34.1,29.04,957.04,8,0,7,16,30,0
34.01,28.59,912.34,8,0,7,16,40,0
33.95,28.31,922.65,8,0,7,16,50,0
33.61,28.32,870.29,8,0,7,17,0,0
33.72,28.49,906.7,8,0,7,17,10,0
34.01,28.53,920.07,8,0,7,17,20,0
34.01,28.7,900.34,8,0,7,17,30,0
33.89,28.46,898.76,8,0,7,17,40,0
33.46,28.26,1119.05,8,0,7,17,50,0
33.62,28.37,1096.28,8,0,7,18,0,0
33.62,28.36,1181.3,8,0,7,18,10,0
33.9,28.56,1104.0,8,0,7,18,20,0
33.64,28.39,862.6,8,0,7,18,30,0
33.63,28.37,838.75,8,0,7,18,40,0
33.31,28.2,878.06,8,0,7,18,50,0
33.38,28.3,869.59,8,0,7,19,0,0
33.41,28.25,862.23,8,0,7,19,10,0
33.04,28.17,876.55,8,0,7,19,20,0
33.1,28.29,639.7,8,0,7,19,30,0
32.92,28.34,248.04,8,0,7,19,40,0
32.88,28.36,177.55,8,0,7,19,50,0
32.68,28.21,185.05,8,0,7,20,0,0
32.49,27.91,205.35,8,0,7,20,10,0
32.38,27.89,153.25,8,0,7,20,20,0
32.39,28.0,172.12,8,0,7,20,30,0
32.36,28.04,182.12,8,0,7,20,40,0
32.34,28.05,181.8,8,0,7,20,50,0
32.23,28.09,177.66,8,0,7,21,0,0
29.14,26.76,674.66,8,1,8,6,30,0
29.12,26.63,222.53,8,1,8,6,40,0
29.28,26.83,172.0,8,1,8,6,50,0
29.31,26.8,239.8,8,1,8,7,0,0
29.45,26.96,575.56,8,1,8,7,10,0
29.66,26.99,1086.56,8,1,8,7,20,0
29.73,26.92,1174.65,8,1,8,7,30,0
30.05,27.09,1062.99,8,1,8,7,40,0
30.39,27.37,1116.82,8,1,8,7,50,0
30.91,27.5,1049.19,8,1,8,8,0,0
31.11,27.44,1136.4,8,1,8,8,10,0
31.77,27.66,1030.67,8,1,8,8,20,0
31.94,27.64,1145.25,8,1,8,8,30,0
32.17,27.65,1001.6,8,1,8,8,40,0
32.63,27.42,1129.56,8,1,8,8,50,0
32.98,27.77,1191.92,8,1,8,9,0,0
33.42,27.77,1078.1,8,1,8,9,10,0
33.48,28.0,1029.24,8,1,8,9,20,0
33.97,28.26,1180.71,8,1,8,9,30,0
34.16,28.35,1112.65,8,1,8,9,40,0
34.5,28.44,1051.69,8,1,8,9,50,0
34.85,28.65,892.91,8,1,8,10,0,0
35.4,28.74,886.96,8,1,8,10,10,0
35.95,28.81,1217.86,8,1,8,10,20,0
36.59,29.04,1472.28,8,1,8,10,30,0
35.96,28.94,1775.52,8,1,8,10,40,0
35.47,28.73,2023.27,8,1,8,10,50,0
35.03,28.56,2251.45,8,1,8,11,0,0
35.03,28.63,2343.75,8,1,8,11,10,0
35.18,28.8,2431.38,8,1,8,11,20,0
35.16,28.61,1969.04,8,1,8,11,30,0
34.95,29.05,1573.57,8,1,8,11,40,0
34.02,28.55,1853.64,8,1,8,11,50,0
33.41,27.92,2015.52,8,1,8,12,0,0
33.08,27.33,2235.71,8,1,8,12,10,0
33.12,27.47,2465.08,8,1,8,12,20,0
34.14,27.75,2190.59,8,1,8,12,30,0
34.59,27.94,1877.38,8,1,8,12,40,0
34.71,28.18,1648.6,8,1,8,12,50,0
35.06,28.34,1561.97,8,1,8,13,0,0
34.28,28.07,1893.76,8,1,8,13,10,0
34.0,28.18,2020.0,8,1,8,13,20,0
33.59,27.89,2002.49,8,1,8,13,30,0
33.47,27.77,2014.09,8,1,8,13,40,0
33.29,27.86,2077.87,8,1,8,13,50,0
33.09,27.87,2133.49,8,1,8,14,0,0
33.05,27.74,2184.96,8,1,8,14,10,0
32.68,27.36,2187.24,8,1,8,14,20,0
32.81,27.32,2174.29,8,1,8,14,30,0
32.56,27.17,2135.68,8,1,8,14,40,0
32.38,27.05,2101.07,8,1,8,14,50,0
32.51,27.3,2170.56,8,1,8,15,0,0
32.75,27.56,2189.89,8,1,8,15,10,0
33.2,27.86,2136.0,8,1,8,15,20,0
33.28,27.85,2159.65,8,1,8,15,30,0
33.39,27.8,2169.87,8,1,8,15,40,0
33.25,27.63,2101.58,8,1,8,15,50,0
33.43,27.53,2079.78,8,1,8,16,0,0
33.57,27.66,2026.62,8,1,8,16,10,0
34.09,27.99,1781.28,8,1,8,16,20,0
34.3,27.91,1254.51,8,1,8,16,30,0
34.1,28.22,1021.83,8,1,8,16,40,0
34.01,28.14,1017.28,8,1,8,16,50,0
33.85,27.66,1010.93,8,1,8,17,0,0
34.16,27.57,1110.86,8,1,8,17,10,0
34.1,27.38,1359.89,8,1,8,17,20,0
34.07,27.6,1407.33,8,1,8,17,30,0
33.87,27.67,1337.94,8,1,8,17,40,0
33.89,27.7,1306.39,8,1,8,17,50,0
33.98,27.82,1351.58,8,1,8,18,0,0
33.86,27.72,1311.73,8,1,8,18,10,0
33.67,27.59,1105.19,8,1,8,18,20,0
33.51,27.53,972.06,8,1,8,18,30,0
33.61,27.69,973.72,8,1,8,18,40,0
33.37,27.53,991.36,8,1,8,18,50,0
33.33,27.67,974.69,8,1,8,19,0,0
33.19,27.75,941.63,8,1,8,19,10,0
33.12,27.67,800.91,8,1,8,19,20,0
32.92,27.61,373.58,8,1,8,19,30,0
32.92,27.64,330.29,8,1,8,19,40,0
32.8,27.68,340.14,8,1,8,19,50,0
32.64,27.65,315.94,8,1,8,20,0,0
32.61,27.72,292.22,8,1,8,20,10,0
32.4,27.76,294.86,8,1,8,20,20,0
32.37,27.86,268.6,8,1,8,20,30,0
32.35,27.93,278.86,8,1,8,20,40,0
32.24,28.02,276.86,8,1,8,20,50,0
32.18,28.09,265.91,8,1,8,21,0,0
29.6,26.86,1369.7,8,2,9,6,30,0
29.69,26.98,1049.8,8,2,9,6,40,0
29.68,26.94,1003.56,8,2,9,6,50,0
29.74,26.94,1046.69,8,2,9,7,0,0
29.82,26.91,1030.14,8,2,9,7,10,0
29.95,27.07,1136.06,8,2,9,7,20,0
29.95,27.11,1430.12,8,2,9,7,30,0
29.92,27.04,1521.3,8,2,9,7,40,0
29.95,27.03,1473.78,8,2,9,7,50,0
30.09,27.13,1509.0,8,2,9,8,0,0
30.15,27.13,1442.2,8,2,9,8,10,0
30.36,27.27,1759.72,8,2,9,8,20,0
30.29,27.25,2025.19,8,2,9,8,30,0
30.44,27.25,2176.61,8,2,9,8,40,0
30.58,27.35,2474.58,8,2,9,8,50,0
30.95,27.47,2714.35,8,2,9,9,0,0
31.24,27.52,2815.56,8,2,9,9,10,0
31.64,27.7,2602.1,8,2,9,9,20,0
31.89,27.94,1997.52,8,2,9,9,30,0
32.01,28.04,1744.05,8,2,9,9,40,0
32.22,28.06,1577.54,8,2,9,9,50,0
32.36,28.11,1375.9,8,2,9,10,0,0
32.49,27.99,1319.07,8,2,9,10,10,0
32.88,28.15,1534.16,8,2,9,10,20,0
33.01,28.24,1841.41,8,2,9,10,30,0
33.28,28.4,2014.0,8,2,9,10,40,0
33.58,28.58,2247.42,8,2,9,10,50,0
34.04,28.63,2452.16,8,2,9,11,0,0
34.55,28.58,2642.68,8,2,9,11,10,0
34.89,28.47,2605.25,8,2,9,11,20,0
35.06,28.46,2115.72,8,2,9,11,30,0
35.13,28.43,1651.99,8,2,9,11,40,0
35.77,28.87,1568.96,8,2,9,11,50,0
36.01,28.99,1471.2,8,2,9,12,0,0
36.4,29.2,1629.43,8,2,9,12,10,0
36.78,29.19,1696.71,8,2,9,12,20,0
36.55,29.21,1862.99,8,2,9,12,30,0
36.44,29.27,2049.1,8,2,9,12,40,0
36.37,29.02,2071.1,8,2,9,12,50,0
36.08,28.97,1910.74,8,2,9,13,0,0
36.08,28.8,1892.14,8,2,9,13,10,0
36.24,29.01,1954.38,8,2,9,13,20,0
36.94,29.0,2104.04,8,2,9,13,30,0
36.0,28.6,2011.65,8,2,9,13,40,0
35.61,28.4,1956.36,8,2,9,13,50,0
36.0,28.44,1838.42,8,2,9,14,0,0
35.78,28.42,2023.31,8,2,9,14,10,0
35.52,28.51,2269.55,8,2,9,14,20,0
35.97,28.5,2353.72,8,2,9,14,30,0
35.99,28.51,1914.0,8,2,9,14,40,0
35.9,28.37,1587.34,8,2,9,14,50,0
35.84,28.43,1488.14,8,2,9,15,0,0
35.78,28.63,1610.7,8,2,9,15,10,0
36.15,28.7,1842.9,8,2,9,15,20,0
36.11,28.89,1995.98,8,2,9,15,30,0
35.78,28.69,2171.45,8,2,9,15,40,0
35.71,28.57,2403.48,8,2,9,15,50,0
35.61,28.43,2039.68,8,2,9,16,0,0
35.63,28.43,1646.61,8,2,9,16,10,0
35.88,28.55,1535.26,8,2,9,16,20,0
35.78,28.73,1144.05,8,2,9,16,30,0
35.89,28.65,1226.36,8,2,9,16,40,0
36.02,28.74,1557.37,8,2,9,16,50,0
35.71,28.47,1728.59,8,2,9,17,0,0
35.55,28.51,2001.37,8,2,9,17,10,0
35.57,28.53,2165.76,8,2,9,17,20,0
35.37,28.56,2499.34,8,2,9,17,30,0
35.39,28.57,2702.4,8,2,9,17,40,0
35.49,28.55,2543.1,8,2,9,17,50,0
35.34,28.48,2042.45,8,2,9,18,0,0
35.32,28.59,1572.63,8,2,9,18,10,0
35.11,28.46,1342.15,8,2,9,18,20,0
35.24,28.8,724.52,8,2,9,18,30,0
34.85,28.93,178.52,8,2,9,18,40,0
34.48,28.94,193.66,8,2,9,18,50,0
34.16,28.52,206.13,8,2,9,19,0,0
33.52,28.19,212.28,8,2,9,19,10,0
33.4,28.1,193.84,8,2,9,19,20,0
33.17,27.97,189.08,8,2,9,19,30,0
32.93,27.79,176.95,8,2,9,19,40,0
32.85,27.96,189.79,8,2,9,19,50,0
32.65,27.96,554.12,8,2,9,20,0,0
32.7,28.12,838.03,8,2,9,20,10,0
32.79,28.22,903.7,8,2,9,20,20,0
32.51,28.14,896.42,8,2,9,20,30,0
32.37,28.19,855.12,8,2,9,20,40,0
32.34,28.27,664.89,8,2,9,20,50,0
32.16,28.28,183.66,8,2,9,21,0,0
29.81,27.59,370.77,8,3,10,6,30,0
29.83,27.59,873.6,8,3,10,6,40,0
29.83,27.52,968.59,8,3,10,6,50,0
29.91,27.57,1022.85,8,3,10,7,0,0
30.0,27.41,1044.15,8,3,10,7,10,0
30.18,27.59,945.42,8,3,10,7,20,0
30.36,27.75,967.93,8,3,10,7,30,0
30.41,27.69,1138.6,8,3,10,7,40,0
30.57,27.77,1538.64,8,3,10,7,50,0
30.66,27.81,1876.86,8,3,10,8,0,0
30.86,27.99,2006.23,8,3,10,8,10,0
31.07,28.05,2284.4,8,3,10,8,20,0
31.39,28.23,2599.38,8,3,10,8,30,0
31.44,28.27,2797.26,8,3,10,8,40,0
31.49,28.26,2647.78,8,3,10,8,50,0
31.86,28.52,2023.81,8,3,10,9,0,0
32.21,28.74,1659.08,8,3,10,9,10,0
32.32,28.75,1658.04,8,3,10,9,20,0
32.41,28.71,1855.33,8,3,10,9,30,0
32.66,28.84,2037.04,8,3,10,9,40,0
32.97,29.07,2067.1,8,3,10,9,50,0
33.24,29.24,2239.45,8,3,10,10,0,0
33.18,28.92,2430.87,8,3,10,10,10,0
32.97,28.72,2393.15,8,3,10,10,20,0
32.99,28.8,1761.8,8,3,10,10,30,0
33.36,28.84,1609.0,8,3,10,10,40,0
33.26,28.79,2020.62,8,3,10,10,50,0
33.45,28.82,2235.08,8,3,10,11,0,0
33.54,28.85,2506.14,8,3,10,11,10,0
33.48,28.73,2728.07,8,3,10,11,20,0
33.62,28.85,2742.19,8,3,10,11,30,0
34.0,29.05,2833.88,8,3,10,11,40,0
33.79,28.9,2804.34,8,3,10,11,50,0
33.73,28.82,2532.99,8,3,10,12,0,0
33.58,28.8,1852.95,8,3,10,12,10,0
33.38,28.71,1603.74,8,3,10,12,20,0
33.08,28.54,1502.42,8,3,10,12,30,0
32.89,28.39,1654.92,8,3,10,12,40,0
32.36,28.66,1948.0,8,3,10,12,50,0
31.86,28.61,2140.61,8,3,10,13,0,0
31.81,28.71,2005.92,8,3,10,13,10,0
31.62,28.45,1597.15,8,3,10,13,20,0
30.09,27.49,1483.7,8,3,10,13,30,0
27.65,26.07,1021.86,8,3,10,13,40,0
26.11,24.8,995.02,8,3,10,13,50,0
25.35,24.31,1100.58,8,3,10,14,0,0
25.53,24.71,989.29,8,3,10,14,10,0
25.7,24.85,953.55,8,3,10,14,20,0
26.05,25.07,992.5,8,3,10,14,30,0
26.13,25.27,989.14,8,3,10,14,40,0
25.94,25.1,975.24,8,3,10,14,50,0
26.3,25.11,969.42,8,3,10,15,0,0
26.64,25.5,978.31,8,3,10,15,10,0
26.72,25.67,953.55,8,3,10,15,20,0
26.72,25.7,977.63,8,3,10,15,30,0
26.97,25.9,947.84,8,3,10,15,40,0
27.3,26.03,957.34,8,3,10,15,50,0
27.48,26.05,981.93,8,3,10,16,0,0
27.7,26.13,982.28,8,3,10,16,10,0
27.89,26.33,996.15,8,3,10,16,20,0
28.04,26.45,962.52,8,3,10,16,30,0
27.94,26.41,943.87,8,3,10,16,40,0
27.79,26.36,1008.24,8,3,10,16,50,0
27.79,26.34,1044.92,8,3,10,17,0,0
27.8,26.36,945.0,8,3,10,17,10,0
27.81,26.34,983.56,8,3,10,17,20,0
27.88,26.41,1072.28,8,3,10,17,30,0
27.98,26.45,969.08,8,3,10,17,40,0
28.06,26.62,967.54,8,3,10,17,50,0
28.07,26.6,967.9,8,3,10,18,0,0
28.08,26.53,1062.67,8,3,10,18,10,0
28.07,26.51,890.67,8,3,10,18,20,0
28.06,26.6,948.88,8,3,10,18,30,0
28.21,26.73,929.63,8,3,10,18,40,0
28.26,26.71,926.63,8,3,10,18,50,0
28.34,26.77,916.52,8,3,10,19,0,0
28.38,26.56,790.94,8,3,10,19,10,0
28.49,26.69,274.77,8,3,10,19,20,0
28.47,26.63,181.97,8,3,10,19,30,0
28.43,26.51,189.44,8,3,10,19,40,0
28.44,26.57,189.15,8,3,10,19,50,0
28.46,26.66,163.08,8,3,10,20,0,0
28.36,26.54,174.91,8,3,10,20,10,0
28.33,26.48,221.16,8,3,10,20,20,0
28.36,26.54,817.15,8,3,10,20,30,0
28.6,26.65,939.03,8,3,10,20,40,0
28.62,26.71,941.84,8,3,10,20,50,0
28.61,26.7,921.66,8,3,10,21,0,0
25.38,23.79,675.2,8,4,11,6,30,0
25.61,23.98,1042.98,8,4,11,6,40,0
25.66,23.97,1125.61,8,4,11,6,50,0
25.76,23.97,1174.0,8,4,11,7,0,0
26.08,24.23,1148.07,8,4,11,7,10,0
26.45,24.46,987.05,8,4,11,7,20,0
26.83,24.64,1056.4,8,4,11,7,30,0
27.05,24.91,1049.95,8,4,11,7,40,0
27.41,25.04,1007.02,8,4,11,7,50,0
27.78,25.14,1157.67,8,4,11,8,0,0
28.22,25.46,950.84,8,4,11,8,10,0
28.37,25.5,957.52,8,4,11,8,20,0
28.61,25.58,963.14,8,4,11,8,30,0
28.89,25.71,952.8,8,4,11,8,40,0
29.38,25.91,935.85,8,4,11,8,50,0
29.57,26.12,937.79,8,4,11,9,0,0
29.94,26.22,929.75,8,4,11,9,10,0
30.25,26.32,933.27,8,4,11,9,20,0
29.96,26.14,952.14,8,4,11,9,30,0
29.95,26.19,939.6,8,4,11,9,40,0
29.96,26.15,969.79,8,4,11,9,50,0
29.96,26.2,945.45,8,4,11,10,0,0
30.46,26.42,928.9,8,4,11,10,10,0
30.76,26.5,933.54,8,4,11,10,20,0
30.64,26.34,939.14,8,4,11,10,30,0
30.37,26.14,932.88,8,4,11,10,40,0
30.52,26.2,973.72,8,4,11,10,50,0
30.74,26.26,945.47,8,4,11,11,0,0
30.92,26.39,969.16,8,4,11,11,10,0
31.02,26.41,1304.4,8,4,11,11,20,0
31.14,26.52,1424.14,8,4,11,11,30,0
31.18,26.66,1784.26,8,4,11,11,40,0
31.32,26.73,1993.36,8,4,11,11,50,0
31.59,26.86,2006.44,8,4,11,12,0,0
31.95,27.0,1702.56,8,4,11,12,10,0
32.27,27.16,1488.85,8,4,11,12,20,0
32.33,27.15,1173.34,8,4,11,12,30,0
32.32,27.04,900.31,8,4,11,12,40,0
32.64,27.03,913.24,8,4,11,12,50,0
33.17,27.38,852.55,8,4,11,13,0,0
33.57,27.48,859.18,8,4,11,13,10,0
34.07,27.73,837.6,8,4,11,13,20,0
33.82,27.36,897.15,8,4,11,13,30,0
33.42,27.17,896.64,8,4,11,13,40,0
33.19,27.15,917.75,8,4,11,13,50,0
32.94,26.99,897.06,8,4,11,14,0,0
32.91,27.08,926.25,8,4,11,14,10,0
32.79,27.08,930.0,8,4,11,14,20,0
32.83,27.13,881.92,8,4,11,14,30,0
33.11,27.3,903.51,8,4,11,14,40,0
33.33,27.35,960.0,8,4,11,14,50,0
33.34,27.22,1034.97,8,4,11,15,0,0
33.37,27.3,1093.0,8,4,11,15,10,0
33.62,27.51,1074.78,8,4,11,15,20,0
33.48,27.47,921.67,8,4,11,15,30,0
33.74,27.78,1008.92,8,4,11,15,40,0
33.59,27.73,1072.36,8,4,11,15,50,0
33.38,27.63,1084.54,8,4,11,16,0,0
33.35,27.73,1025.04,8,4,11,16,10,0
33.33,27.59,1134.44,8,4,11,16,20,0
33.14,27.57,1045.73,8,4,11,16,30,0
32.86,27.52,1012.79,8,4,11,16,40,0
32.69,27.38,1194.04,8,4,11,16,50,0
32.7,27.2,1334.93,8,4,11,17,0,0
32.5,27.21,1741.52,8,4,11,17,10,0
32.45,27.07,1919.72,8,4,11,17,20,0
32.38,27.12,2083.51,8,4,11,17,30,0
32.32,27.67,1699.01,8,4,11,17,40,0
31.5,28.02,1436.53,8,4,11,17,50,0
30.4,27.54,1211.04,8,4,11,18,0,0
29.59,26.95,893.67,8,4,11,18,10,0
29.23,26.82,882.78,8,4,11,18,20,0
28.96,26.51,855.38,8,4,11,18,30,0
29.11,26.68,850.14,8,4,11,18,40,0
29.43,26.8,834.92,8,4,11,18,50,0
29.58,26.94,835.62,8,4,11,19,0,0
29.67,26.95,819.25,8,4,11,19,10,0
29.82,26.99,808.53,8,4,11,19,20,0
29.67,26.71,843.47,8,4,11,19,30,0
29.49,26.51,825.96,8,4,11,19,40,0
29.7,26.65,453.96,8,4,11,19,50,0
29.49,26.55,291.66,8,4,11,20,0,0
